snapshot_month,store_id,product_id,stock_on_hand,reorder_point,ending_stock
2024-10-01,31,326,150,20,112
2024-10-01,31,327,147,45,163
2024-10-01,31,328,39,11,34
2024-10-01,31,329,149,29,153
2024-10-01,31,330,37,22,32
2024-10-01,31,331,151,46,153
2024-10-01,31,332,128,36,143
2024-10-01,31,333,157,40,151
2024-10-01,31,334,42,26,4
2024-10-01,31,335,117,35,79
2024-10-01,31,336,108,77,95
2024-10-01,31,337,94,64,103
2024-10-01,31,338,37,22,26
2024-10-01,31,339,87,17,88
2024-10-01,31,340,155,48,146
2024-10-01,31,341,135,11,147
2024-10-01,31,342,36,26,14
2024-10-01,31,343,117,23,83
2024-10-01,31,344,122,25,120
2024-10-01,31,345,48,15,10
2024-10-01,31,346,143,37,157
2024-10-01,31,347,89,17,68
2024-10-01,31,348,47,44,62
2024-10-01,31,349,135,14,121
2024-10-01,31,350,152,48,150
2024-10-01,31,351,147,27,114
2024-10-01,31,352,60,17,51
2024-10-01,31,353,132,34,132
2024-10-01,31,354,72,35,47
2024-10-01,31,355,148,49,162
2024-10-01,31,356,47,49,24
2024-10-01,31,357,154,11,152
2024-10-01,31,358,67,63,77
2024-10-01,31,359,101,17,96
2024-10-01,31,360,110,18,71
2024-10-01,31,361,115,34,82
2024-10-01,31,362,120,19,114
2024-10-01,31,363,46,15,37
2024-10-01,31,364,54,44,45
2024-10-01,31,365,51,45,20
2024-10-01,31,366,56,49,52
2024-10-01,31,367,140,47,152
2024-10-01,31,368,67,14,33
2024-10-01,31,369,126,48,136
2024-10-01,31,370,68,14,32
2024-10-01,31,371,39,19,47
2024-10-01,31,372,123,48,136
2024-10-01,31,373,139,28,125
2024-10-01,31,374,88,23,67
2024-10-01,31,375,122,16,92
2024-10-01,31,376,49,10,61
2024-10-01,31,377,83,25,62
2024-10-01,31,378,100,24,88
2024-10-01,31,379,106,31,67
2024-10-01,31,380,143,36,147
2024-10-01,31,381,102,19,85
2024-10-01,31,382,146,69,125
2024-10-01,31,383,154,12,133
2024-10-01,31,384,61,16,50
2024-10-01,31,385,84,44,64
2024-10-01,31,386,133,25,120
2024-10-01,31,387,86,19,64
2024-10-01,31,388,44,41,64
2024-10-01,31,389,107,23,93
2024-10-01,31,390,147,37,110
2024-10-01,31,391,118,45,122
2024-10-01,31,392,136,43,102
2024-10-01,31,393,76,35,38
2024-10-01,31,394,61,17,34
2024-10-01,31,395,119,31,121
2024-10-01,31,396,135,28,141
2024-10-01,31,397,96,49,114
2024-10-01,31,398,90,49,105
2024-10-01,31,399,100,40,63
2024-10-01,31,400,132,16,106
2024-10-01,31,401,107,28,95
2024-10-01,31,402,73,22,79
2024-10-01,31,403,96,45,109
2024-10-01,31,404,55,42,33
2024-10-01,31,405,55,32,75
2024-10-01,31,406,42,16,57
2024-10-01,31,407,90,24,97
2024-10-01,31,408,62,13,39
2024-10-01,31,409,136,27,123
2024-10-01,31,410,44,13,22
2024-10-01,31,411,61,42,41
2024-10-01,31,412,91,42,59
2024-10-01,31,413,71,40,57
2024-10-01,31,414,39,17,13
2024-10-01,31,415,128,36,120
2024-10-01,31,416,122,17,108
2024-10-01,31,417,76,42,46
2024-10-01,31,418,33,12,0
2024-10-01,31,419,40,28,16
2024-10-01,31,420,112,35,112
2024-10-01,31,421,105,21,115
2024-10-01,31,422,32,14,50
2024-10-01,31,423,52,56,60
2024-10-01,31,424,64,18,76
2024-10-01,31,425,38,35,28
2024-10-01,31,426,103,24,102
2024-10-01,31,427,77,36,94
2024-10-01,31,428,116,48,111
2024-10-01,31,429,124,27,126
2024-10-01,31,430,120,11,130
2024-10-01,31,431,41,49,46
2024-10-01,31,432,91,14,73
2024-10-01,31,433,119,66,110
2024-10-01,31,434,122,24,126
2024-10-01,31,435,68,38,72
2024-10-01,31,436,127,19,111
2024-10-01,31,437,50,31,57
2024-10-01,31,438,136,17,99
2024-10-01,31,439,72,20,62
2024-10-01,31,440,89,37,95
2024-10-01,31,441,126,77,104
2024-10-01,31,442,137,63,108
2024-10-01,31,443,99,13,116
2024-10-01,31,444,119,43,109
2024-10-01,31,445,110,13,95
2024-10-01,31,446,132,27,129
2024-10-01,31,447,129,44,94
2024-10-01,31,448,71,38,79
2024-10-01,31,449,36,33,37
2024-10-01,31,450,109,11,107
2024-10-01,31,451,130,38,113
2024-10-01,31,452,138,43,111
2024-10-01,31,453,39,42,37
2024-10-01,31,454,86,58,65
2024-10-01,31,455,50,17,27
2024-10-01,31,456,79,15,48
2024-10-01,31,457,48,10,44
2024-10-01,31,458,83,16,51
2024-10-01,31,459,84,10,57
2024-10-01,31,460,130,35,101
2024-10-01,31,461,98,34,107
2024-10-01,31,462,92,24,77
2024-10-01,31,463,95,30,107
2024-10-01,31,464,49,35,54
2024-10-01,31,465,105,13,88
2024-10-01,31,466,97,46,93
2024-10-01,31,467,139,66,104
2024-10-01,31,468,128,31,133
2024-10-01,31,469,47,36,44
2024-10-01,31,470,56,48,69
2024-10-01,31,471,41,10,14
2024-10-01,31,472,73,74,58
2024-10-01,31,473,134,76,123
2024-10-01,31,474,120,28,139
2024-10-01,31,475,102,44,89
2024-10-01,31,476,59,13,78
2024-10-01,31,477,90,40,82
2024-10-01,31,478,60,24,32
2024-10-01,31,479,102,45,93
2024-10-01,31,480,96,11,96
2024-10-01,31,481,77,16,44
2024-10-01,31,482,72,50,55
2024-10-01,31,483,101,31,110
2024-10-01,31,484,82,27,57
2024-10-01,31,485,54,13,17
2024-10-01,31,486,138,10,105
2024-10-01,31,487,119,14,91
2024-10-01,31,488,48,41,11
2024-10-01,31,489,137,49,130
2024-10-01,31,490,79,26,85
2024-10-01,31,491,133,30,130
2024-10-01,31,492,116,19,130
2024-10-01,31,493,99,28,104
2024-10-01,31,494,90,29,54
2024-10-01,31,495,38,66,36
2024-10-01,31,496,99,35,88
2024-10-01,31,497,139,23,139
2024-10-01,31,498,138,62,118
2024-10-01,31,499,38,11,14
2024-10-01,31,500,124,11,133
2024-10-01,31,501,128,64,142
2024-10-01,31,502,81,18,54
2024-10-01,31,503,68,51,74
2024-10-01,31,504,73,40,35
2024-10-01,31,505,107,14,126
2024-10-01,31,506,117,40,99
2024-10-01,31,507,139,36,136
2024-10-01,31,508,64,28,56
2024-10-01,31,509,127,45,95
2024-10-01,31,510,71,45,58
2024-10-01,31,511,48,71,18
2024-10-01,31,512,75,49,59
2024-10-01,31,513,46,11,20
2024-10-01,31,514,94,10,88
2024-10-01,31,515,138,48,125
2024-10-01,31,516,91,18,94
2024-10-01,31,517,36,17,50
2024-10-01,31,518,73,16,73
2024-10-01,31,519,128,47,89
2024-10-01,31,520,82,51,99
2024-10-01,31,521,71,26,82
2024-10-01,31,522,34,64,12
2024-10-01,31,523,107,35,111
2024-10-01,31,524,53,35,46
2024-10-01,31,525,82,14,56
2024-10-01,31,526,98,40,83
2024-10-01,31,527,42,26,61
2024-10-01,31,528,97,20,109
2024-10-01,31,529,38,11,17
2024-10-01,31,530,81,38,91
2024-10-01,31,531,30,25,46
2024-10-01,31,532,55,21,32
2024-10-01,31,533,97,49,98
2024-10-01,31,534,121,10,108
2024-10-01,31,535,70,36,37
2024-10-01,31,536,96,41,112
2024-10-01,31,537,49,10,51
2024-10-01,31,538,128,13,142
2024-10-01,31,539,138,18,151
2024-10-01,31,540,96,31,78
2024-10-01,31,541,46,19,65
2024-10-01,31,542,96,35,104
2024-10-01,31,543,112,13,112
2024-10-01,31,544,62,21,35
2024-10-01,31,545,88,15,68
2024-10-01,31,546,55,34,72
2024-10-01,31,547,104,14,117
2024-10-01,31,548,33,31,43
2024-10-01,31,549,83,29,49
2024-10-01,31,550,114,47,95
2024-10-01,31,551,49,44,15
2024-10-01,31,552,86,19,80
2024-10-01,31,553,103,17,89
2024-10-01,31,554,59,70,63
2024-10-01,31,555,130,37,114
2024-10-01,31,556,36,28,51
2024-10-01,31,557,93,39,61
2024-10-01,31,558,60,26,71
2024-10-01,31,559,120,29,88
2024-10-01,31,560,110,31,102
2024-10-01,31,561,37,14,41
2024-10-01,31,562,33,27,49
2024-10-01,31,563,104,19,121
2024-10-01,31,564,85,19,75
2024-10-01,31,565,49,40,46
2024-10-01,31,566,92,14,96
2024-10-01,31,567,139,29,119
2024-10-01,31,568,54,45,40
2024-10-01,31,569,133,13,110
2024-10-01,31,570,133,37,143
2024-10-01,31,571,70,45,50
2024-10-01,31,572,97,31,95
2024-10-01,31,573,37,24,43
2024-10-01,31,574,61,27,62
2024-10-01,31,575,101,16,77
2024-10-01,31,576,83,23,95
2024-10-01,31,577,112,37,97
2024-10-01,31,578,53,40,15
2024-10-01,31,579,96,39,90
2024-10-01,31,580,129,28,114
2024-10-01,31,581,122,79,87
2024-10-01,31,582,117,16,85
2024-10-01,31,583,63,17,39
2024-10-01,31,584,108,26,116
2024-10-01,31,585,124,44,93
2024-10-01,31,586,24,17,10
2024-10-01,31,587,39,29,24
2024-10-01,31,588,43,47,22
2024-10-01,31,589,26,42,0
2024-10-01,31,590,53,40,20
2024-10-01,31,591,50,19,37
2024-10-01,31,592,48,32,30
2024-10-01,31,593,26,26,4
2024-10-01,31,594,53,55,25
2024-10-01,31,595,9,14,0
2024-10-01,31,596,51,12,21
2024-10-01,31,597,13,16,29
2024-10-01,31,598,14,48,0
2024-10-01,31,599,47,19,50
2024-10-01,31,600,22,31,16
2024-10-01,31,601,26,42,23
2024-10-01,31,602,14,36,27
2024-10-01,31,603,39,26,45
2024-10-01,31,604,37,11,19
2024-10-01,31,605,29,44,48
2024-10-01,31,606,28,37,0
2024-10-01,31,607,8,10,21
2024-10-01,31,608,19,65,15
2024-10-01,31,609,17,15,17
2024-10-01,31,610,19,14,18
2024-10-01,31,611,10,26,0
2024-10-01,31,612,24,40,43
2024-10-01,31,613,36,42,31
2024-10-01,31,614,44,44,64
2024-10-01,31,615,18,46,0
2024-10-01,31,616,22,42,15
2024-10-01,31,617,43,62,36
2024-10-01,31,618,18,44,10
2024-10-01,31,619,27,40,16
2024-10-01,31,620,16,52,0
2024-10-01,31,621,37,13,37
2024-10-01,31,622,41,16,45
2024-10-01,31,623,34,59,4
2024-10-01,31,624,28,75,1
2024-10-01,31,625,13,48,0
2024-10-01,31,626,12,42,14
2024-10-01,31,627,32,73,14
2024-10-01,31,628,48,40,31
2024-10-01,31,629,11,69,11
2024-10-01,31,630,21,62,0
2024-10-01,31,631,33,37,0
2024-10-01,31,632,43,17,9
2024-10-01,31,633,20,64,6
2024-10-01,31,634,10,34,8
2024-10-01,31,635,43,39,13
2024-10-01,31,636,53,44,16
2024-10-01,31,637,19,32,22
2024-10-01,31,638,25,40,0
2024-10-01,31,639,21,27,0
2024-10-01,31,640,29,34,16
2024-10-01,31,641,40,24,47
2024-10-01,31,642,35,19,49
2024-10-01,31,643,25,11,0
2024-10-01,31,644,40,24,41
2024-10-01,31,645,28,37,20
2024-10-01,31,646,24,47,11
2024-10-01,31,647,13,40,23
2024-10-01,31,648,34,36,9
2024-10-01,31,649,29,40,0
2024-10-01,31,650,38,14,26
2024-10-01,31,651,12,70,26
2024-10-01,31,652,21,35,3
2024-10-01,31,653,40,27,14
2024-10-01,31,654,54,74,45
2024-10-01,31,655,48,25,61
2024-10-01,31,656,20,31,14
2024-10-01,31,657,35,32,49
2024-10-01,31,658,29,38,37
2024-10-01,31,659,12,79,0
2024-10-01,31,660,42,58,11
2024-10-01,31,661,46,41,61
2024-10-01,31,662,54,27,22
2024-10-01,31,663,48,35,66
2024-10-01,31,664,36,69,26
2024-10-01,31,665,51,64,69
2024-10-01,31,666,12,48,15
2024-10-01,31,667,17,47,0
2024-10-01,31,668,33,29,24
2024-10-01,31,669,22,50,0
2024-10-01,31,670,22,62,24
2024-10-01,31,671,25,32,22
2024-10-01,31,672,16,42,0
2024-10-01,31,673,40,44,18
2024-10-01,31,674,40,79,9
2024-10-01,31,675,35,52,2
2024-10-01,31,676,20,44,0
2024-10-01,31,677,16,66,0
2024-10-01,31,678,47,47,49
2024-10-01,31,679,53,19,46
2024-10-01,31,680,11,12,5
2024-10-01,31,681,32,42,24
2024-10-01,31,682,19,16,1
2024-10-01,31,683,33,47,17
2024-10-01,31,684,33,37,23
2024-10-01,31,685,49,49,29
2024-10-01,31,686,46,35,21
2024-10-01,31,687,17,42,0
2024-10-01,31,688,33,72,0
2024-10-01,31,689,53,48,48
2024-10-01,31,690,8,15,0
2024-10-01,31,691,9,12,0
2024-10-01,31,692,16,49,1
2024-10-01,31,693,51,20,71
2024-10-01,31,694,10,37,17
2024-10-01,31,695,26,48,5
2024-10-01,31,696,15,16,0
2024-10-01,31,697,25,10,39
2024-10-01,31,698,18,49,0
2024-10-01,31,699,29,13,12
2024-10-01,31,700,54,38,67
2024-10-01,31,701,28,71,0
2024-10-01,31,702,34,77,0
2024-10-01,31,703,47,44,27
2024-10-01,31,704,31,48,39
2024-10-01,31,705,15,22,0
2024-10-01,31,706,50,33,42
2024-10-01,31,707,26,42,43
2024-10-01,31,708,20,11,16
2024-10-01,31,709,34,43,36
2024-10-01,31,710,38,34,48
2024-10-01,31,711,35,30,23
2024-10-01,31,712,15,26,0
2024-10-01,31,713,30,37,0
2024-10-01,31,714,46,34,21
2024-10-01,31,715,47,18,34
2024-10-01,31,716,29,30,47
2024-10-01,31,717,44,39,15
2024-10-01,31,718,18,47,33
2024-10-01,31,719,10,30,0
2024-10-01,31,720,20,10,0
2024-10-01,32,1,144,37,107
2024-10-01,32,2,261,48,268
2024-10-01,32,3,184,38,195
2024-10-01,32,4,213,60,198
2024-10-01,32,5,344,18,327
2024-10-01,32,6,114,16,89
2024-10-01,32,7,296,36,299
2024-10-01,32,8,82,18,46
2024-10-01,32,9,346,16,312
2024-10-01,32,10,85,16,80
2024-10-01,32,11,220,21,226
2024-10-01,32,12,149,42,118
2024-10-01,32,13,279,61,271
2024-10-01,32,14,226,72,243
2024-10-01,32,15,114,28,99
2024-10-01,32,16,309,47,328
2024-10-01,32,17,254,10,258
2024-10-01,32,18,324,17,337
2024-10-01,32,19,102,54,99
2024-10-01,32,20,183,27,151
2024-10-01,32,21,172,45,157
2024-10-01,32,22,84,18,72
2024-10-01,32,23,151,35,169
2024-10-01,32,24,229,34,200
2024-10-01,32,25,255,39,219
2024-10-01,32,26,194,39,183
2024-10-01,32,27,183,12,178
2024-10-01,32,28,88,16,70
2024-10-01,32,29,310,12,300
2024-10-01,32,30,324,66,313
2024-10-01,32,31,150,44,116
2024-10-01,32,32,85,63,89
2024-10-01,32,33,252,28,222
2024-10-01,32,34,166,24,167
2024-10-01,32,35,100,11,113
2024-10-01,32,36,248,28,252
2024-10-01,32,37,113,75,102
2024-10-01,32,38,315,33,312
2024-10-01,32,39,152,16,114
2024-10-01,32,40,154,17,141
2024-10-01,32,41,221,29,182
2024-10-01,32,42,208,57,206
2024-10-01,32,43,102,21,106
2024-10-01,32,44,193,48,188
2024-10-01,32,45,348,11,357
2024-10-01,32,46,94,18,102
2024-10-01,32,47,263,67,249
2024-10-01,32,48,207,17,204
2024-10-01,32,49,200,43,197
2024-10-01,32,50,242,52,251
2024-10-01,32,51,204,29,176
2024-10-01,32,52,135,62,147
2024-10-01,32,53,255,60,241
2024-10-01,32,54,339,15,350
2024-10-01,32,55,210,18,191
2024-10-01,32,56,193,33,170
2024-10-01,32,57,175,42,179
2024-10-01,32,58,154,19,124
2024-10-01,32,59,196,41,191
2024-10-01,32,60,109,31,125
2024-10-01,32,61,243,24,211
2024-10-01,32,62,82,19,86
2024-10-01,32,63,107,42,95
2024-10-01,32,64,301,27,280
2024-10-01,32,65,311,34,306
2024-10-01,32,66,229,44,249
2024-10-01,32,67,248,10,222
2024-10-01,32,68,178,37,164
2024-10-01,32,69,299,55,286
2024-10-01,32,70,274,18,294
2024-10-01,32,71,247,28,235
2024-10-01,32,72,200,45,170
2024-10-01,32,73,292,29,300
2024-10-01,32,74,245,46,264
2024-10-01,32,75,132,18,140
2024-10-01,32,76,311,19,296
2024-10-01,32,77,242,32,213
2024-10-01,32,78,325,13,308
2024-10-01,32,79,151,12,120
2024-10-01,32,80,263,48,245
2024-10-01,32,81,198,13,177
2024-10-01,32,82,246,11,253
2024-10-01,32,83,187,28,192
2024-10-01,32,84,192,34,158
2024-10-01,32,85,164,37,182
2024-10-01,32,86,267,10,254
2024-10-01,32,87,154,42,155
2024-10-01,32,88,127,11,109
2024-10-01,32,89,116,21,118
2024-10-01,32,90,241,69,216
2024-10-01,32,91,264,36,234
2024-10-01,32,92,285,49,278
2024-10-01,32,93,211,19,192
2024-10-01,32,94,340,11,319
2024-10-01,32,95,293,30,313
2024-10-01,32,96,293,14,304
2024-10-01,32,97,145,39,143
2024-10-01,32,98,221,18,224
2024-10-01,32,99,86,39,70
2024-10-01,32,100,284,61,256
2024-10-01,32,101,132,39,139
2024-10-01,32,102,87,41,50
2024-10-01,32,103,316,47,280
2024-10-01,32,104,208,22,181
2024-10-01,32,105,306,28,319
2024-10-01,32,106,208,32,184
2024-10-01,32,107,178,68,175
2024-10-01,32,108,295,12,286
2024-10-01,32,109,319,12,336
2024-10-01,32,110,93,38,69
2024-10-01,32,111,324,20,338
2024-10-01,32,112,183,62,192
2024-10-01,32,113,227,27,241
2024-10-01,32,114,255,52,255
2024-10-01,32,115,87,35,48
2024-10-01,32,116,279,44,299
2024-10-01,32,117,347,12,316
2024-10-01,32,118,147,15,157
2024-10-01,32,119,240,28,220
2024-10-01,32,120,175,41,172
2024-10-01,32,121,255,17,232
2024-10-01,32,122,240,18,257
2024-10-01,32,123,344,14,311
2024-10-01,32,124,144,36,142
2024-10-01,32,125,97,13,58
2024-10-01,32,126,273,54,256
2024-10-01,32,127,281,14,272
2024-10-01,32,128,132,79,146
2024-10-01,32,129,133,11,145
2024-10-01,32,130,173,16,192
2024-10-01,32,131,148,48,118
2024-10-01,32,132,85,22,65
2024-10-01,32,133,96,18,68
2024-10-01,32,134,161,78,147
2024-10-01,32,135,311,37,305
2024-10-01,32,136,189,31,151
2024-10-01,32,137,333,21,308
2024-10-01,32,138,194,45,194
2024-10-01,32,139,203,27,169
2024-10-01,32,140,90,49,91
2024-10-01,32,141,304,54,283
2024-10-01,32,142,244,34,249
2024-10-01,32,143,168,16,183
2024-10-01,32,144,220,23,199
2024-10-01,32,145,81,37,96
2024-10-01,32,146,280,49,296
2024-10-01,32,147,271,78,232
2024-10-01,32,148,111,40,101
2024-10-01,32,149,91,68,79
2024-10-01,32,150,176,15,172
2024-10-01,32,151,169,28,144
2024-10-01,32,152,129,23,101
2024-10-01,32,153,336,13,336
2024-10-01,32,154,139,15,141
2024-10-01,32,155,244,49,216
2024-10-01,32,156,298,14,298
2024-10-01,32,157,189,13,170
2024-10-01,32,158,241,18,247
2024-10-01,32,159,303,16,321
2024-10-01,32,160,225,22,191
2024-10-01,32,161,216,21,223
2024-10-01,32,162,236,47,226
2024-10-01,32,163,231,17,235
2024-10-01,32,164,298,27,310
2024-10-01,32,165,164,35,179
2024-10-01,32,166,189,13,153
2024-10-01,32,167,117,37,80
2024-10-01,32,168,190,12,179
2024-10-01,32,169,194,49,200
2024-10-01,32,170,186,67,149
2024-10-01,32,171,344,16,347
2024-10-01,32,172,338,44,331
2024-10-01,32,173,303,51,316
2024-10-01,32,174,264,72,276
2024-10-01,32,175,83,25,101
2024-10-01,32,176,277,51,261
2024-10-01,32,177,285,35,270
2024-10-01,32,178,214,14,197
2024-10-01,32,179,265,12,238
2024-10-01,32,180,107,18,87
2024-10-01,32,181,176,28,184
2024-10-01,32,182,203,41,183
2024-10-01,32,183,225,11,243
2024-10-01,32,184,217,15,227
2024-10-01,32,185,145,25,118
2024-10-01,32,186,176,32,159
2024-10-01,32,187,86,17,57
2024-10-01,32,188,285,18,293
2024-10-01,32,189,238,27,242
2024-10-01,32,190,132,62,127
2024-10-01,32,191,176,13,170
2024-10-01,32,192,212,36,229
2024-10-01,32,193,217,18,229
2024-10-01,32,194,138,52,142
2024-10-01,32,195,315,21,307
2024-10-01,32,196,267,37,263
2024-10-01,32,197,333,22,343
2024-10-01,32,198,129,33,149
2024-10-01,32,199,82,26,66
2024-10-01,32,200,169,36,169
2024-10-01,32,201,203,63,213
2024-10-01,32,202,276,35,287
2024-10-01,32,203,194,57,213
2024-10-01,32,204,217,72,209
2024-10-01,32,205,316,46,316
2024-10-01,32,206,345,39,354
2024-10-01,32,207,187,28,177
2024-10-01,32,208,282,30,289
2024-10-01,32,209,319,37,290
2024-10-01,32,210,220,15,227
2024-10-01,32,211,328,53,328
2024-10-01,32,212,319,63,310
2024-10-01,32,213,128,45,137
2024-10-01,32,214,163,27,144
2024-10-01,32,215,184,45,165
2024-10-01,32,216,265,12,277
2024-10-01,32,217,103,35,93
2024-10-01,32,218,322,28,300
2024-10-01,32,219,182,15,189
2024-10-01,32,220,325,11,298
2024-10-01,32,221,300,31,296
2024-10-01,32,222,257,49,261
2024-10-01,32,223,147,32,110
2024-10-01,32,224,129,23,90
2024-10-01,32,225,346,26,347
2024-10-01,32,226,93,15,101
2024-10-01,32,227,100,13,116
2024-10-01,32,228,103,45,121
2024-10-01,32,229,70,42,77
2024-10-01,32,230,113,15,110
2024-10-01,32,231,71,12,62
2024-10-01,32,232,144,48,141
2024-10-01,32,233,79,11,72
2024-10-01,32,234,120,13,134
2024-10-01,32,235,50,66,43
2024-10-01,32,236,123,32,94
2024-10-01,32,237,148,13,162
2024-10-01,32,238,120,36,109
2024-10-01,32,239,122,25,98
2024-10-01,32,240,50,42,65
2024-10-01,32,241,52,78,57
2024-10-01,32,242,112,21,99
2024-10-01,32,243,129,34,134
2024-10-01,32,244,126,45,136
2024-10-01,32,245,49,16,44
2024-10-01,32,246,128,14,97
2024-10-01,32,247,75,11,48
2024-10-01,32,248,62,22,64
2024-10-01,32,249,90,44,94
2024-10-01,32,250,151,19,145
2024-10-01,32,251,62,45,29
2024-10-01,32,252,41,51,25
2024-10-01,32,253,41,43,34
2024-10-01,32,254,115,32,107
2024-10-01,32,255,139,16,149
2024-10-01,32,256,52,44,25
2024-10-01,32,257,66,46,42
2024-10-01,32,258,128,48,107
2024-10-01,32,259,49,18,56
2024-10-01,32,260,133,68,109
2024-10-01,32,261,140,74,112
2024-10-01,32,262,135,35,121
2024-10-01,32,263,104,23,102
2024-10-01,32,264,130,17,148
2024-10-01,32,265,56,57,58
2024-10-01,32,266,119,17,126
2024-10-01,32,267,93,28,101
2024-10-01,32,268,118,14,93
2024-10-01,32,269,71,36,63
2024-10-01,32,270,114,14,125
2024-10-01,32,271,141,24,124
2024-10-01,32,272,107,37,101
2024-10-01,32,273,68,19,49
2024-10-01,32,274,128,22,127
2024-10-01,32,275,108,20,109
2024-10-01,32,276,146,55,144
2024-10-01,32,277,112,25,107
2024-10-01,32,278,54,67,68
2024-10-01,32,279,37,15,40
2024-10-01,32,280,54,73,55
2024-10-01,32,281,118,26,105
2024-10-01,32,282,105,42,86
2024-10-01,32,283,72,22,44
2024-10-01,32,284,87,38,86
2024-10-01,32,285,105,20,103
2024-10-01,32,286,156,35,174
2024-10-01,32,287,35,20,44
2024-10-01,32,288,84,37,66
2024-10-01,32,289,149,35,155
2024-10-01,32,290,60,50,21
2024-10-01,32,291,98,20,74
2024-10-01,32,292,150,13,140
2024-10-01,32,293,77,32,48
2024-10-01,32,294,157,71,125
2024-10-01,32,295,90,15,101
2024-10-01,32,296,66,47,29
2024-10-01,32,297,156,42,117
2024-10-01,32,298,142,18,125
2024-10-01,32,299,139,16,118
2024-10-01,32,300,105,13,73
2024-10-01,32,301,153,11,121
2024-10-01,32,302,58,27,39
2024-10-01,32,303,48,34,42
2024-10-01,32,304,64,44,35
2024-10-01,32,305,148,16,118
2024-10-01,32,306,153,32,162
2024-10-01,32,307,119,29,133
2024-10-01,32,308,156,19,168
2024-10-01,32,309,79,46,58
2024-10-01,32,310,156,17,118
2024-10-01,32,311,155,34,146
2024-10-01,32,312,71,11,75
2024-10-01,32,313,100,19,70
2024-10-01,32,314,119,28,138
2024-10-01,32,315,84,47,77
2024-10-01,32,316,86,11,100
2024-10-01,32,317,83,10,64
2024-10-01,32,318,59,20,64
2024-10-01,32,319,145,39,116
2024-10-01,32,320,127,37,101
2024-10-01,32,321,80,25,47
2024-10-01,32,322,143,47,154
2024-10-01,32,323,147,36,139
2024-10-01,32,324,57,47,74
2024-10-01,32,325,139,16,115
2024-10-01,32,326,72,36,63
2024-10-01,32,327,149,25,116
2024-10-01,32,328,38,16,41
2024-10-01,32,329,92,31,61
2024-10-01,32,330,142,47,150
2024-10-01,32,331,74,76,83
2024-10-01,32,332,61,34,22
2024-10-01,32,333,153,40,126
2024-10-01,32,334,64,24,74
2024-10-01,32,335,154,42,162
2024-10-01,32,336,53,59,26
2024-10-01,32,337,120,58,86
2024-10-01,32,338,158,48,135
2024-10-01,32,339,68,11,47
2024-10-01,32,340,68,27,49
2024-10-01,32,341,112,16,115
2024-10-01,32,342,152,30,155
2024-10-01,32,343,50,44,62
2024-10-01,32,344,150,44,136
2024-10-01,32,345,136,15,138
2024-10-01,32,346,143,27,106
2024-10-01,32,347,108,17,103
2024-10-01,32,348,88,28,64
2024-10-01,32,349,67,12,33
2024-10-01,32,350,41,73,3
2024-10-01,32,351,114,46,79
2024-10-01,32,352,47,12,12
2024-10-01,32,353,127,41,98
2024-10-01,32,354,91,48,100
2024-10-01,32,355,137,25,117
2024-10-01,32,356,64,70,83
2024-10-01,32,357,79,17,86
2024-10-01,32,358,87,59,87
2024-10-01,32,359,42,13,60
2024-10-01,32,360,134,19,115
2024-10-01,32,361,104,28,85
2024-10-01,32,362,120,11,111
2024-10-01,32,363,83,14,82
2024-10-01,32,364,133,45,111
2024-10-01,32,365,50,44,36
2024-10-01,32,366,145,66,109
2024-10-01,32,367,159,32,133
2024-10-01,32,368,97,17,68
2024-10-01,32,369,154,41,140
2024-10-01,32,370,45,18,26
2024-10-01,32,371,71,16,49
2024-10-01,32,372,151,29,136
2024-10-01,32,373,141,43,159
2024-10-01,32,374,60,32,33
2024-10-01,32,375,46,19,23
2024-10-01,32,376,151,14,164
2024-10-01,32,377,104,26,66
2024-10-01,32,378,37,41,25
2024-10-01,32,379,95,27,63
2024-10-01,32,380,100,37,63
2024-10-01,32,381,89,15,95
2024-10-01,32,382,73,64,84
2024-10-01,32,383,60,13,71
2024-10-01,32,384,92,19,69
2024-10-01,32,385,40,29,42
2024-10-01,32,386,141,25,124
2024-10-01,32,387,132,11,95
2024-10-01,32,388,121,37,128
2024-10-01,32,389,154,46,164
2024-10-01,32,390,130,39,146
2024-10-01,32,391,53,78,57
2024-10-01,32,392,119,44,137
2024-10-01,32,393,96,34,112
2024-10-01,32,394,148,19,149
2024-10-01,32,395,147,48,143
2024-10-01,32,396,132,22,135
2024-10-01,32,397,107,23,120
2024-10-01,32,398,49,46,52
2024-10-01,32,399,98,49,87
2024-10-01,32,400,78,11,84
2024-10-01,32,401,41,39,5
2024-10-01,32,402,142,46,124
2024-10-01,32,403,52,64,57
2024-10-01,32,404,86,50,63
2024-10-01,32,405,148,49,131
2024-10-01,32,406,34,18,9
2024-10-01,32,407,132,32,105
2024-10-01,32,408,31,15,7
2024-10-01,32,409,46,45,26
2024-10-01,32,410,125,11,121
2024-10-01,32,411,128,27,101
2024-10-01,32,412,90,44,65
2024-10-01,32,413,83,37,62
2024-10-01,32,414,130,15,130
2024-10-01,32,415,50,56,70
2024-10-01,32,416,95,14,98
2024-10-01,32,417,48,26,51
2024-10-01,32,418,75,11,58
2024-10-01,32,419,83,31,48
2024-10-01,32,420,50,29,48
2024-10-01,32,421,86,22,47
2024-10-01,32,422,35,10,28
2024-10-01,32,423,83,41,54
2024-10-01,32,424,46,17,56
2024-10-01,32,425,110,31,73
2024-10-01,32,426,134,36,101
