customer_id,customer_code,gender,age,country,city,segment,signup_date,acquisition_channel,loyalty_contact_pref
12123,CUST_12123,Female,41,Jordan,Irbid,Regular,2023-04-06,Website,None
12124,CUST_12124,Male,60,UAE,Dubai,Regular,2024-02-12,Store,Push
12125,CUST_12125,Male,41,Saudi Arabia,Riyadh,Regular,2023-08-10,App,Push
12126,CUST_12126,Female,36,Egypt,Giza,Regular,2021-03-27,Store,Push
12127,CUST_12127,Female,19,Saudi Arabia,Dammam,Regular,2022-05-20,Store,Email
12128,CUST_12128,Male,55,Saudi Arabia,Jeddah,Regular,2022-12-30,Website,Email
12129,CUST_12129,Female,25,UAE,Abu Dhabi,Premium,2025-11-22,Store,SMS
12130,CUST_12130,Female,50,Egypt,Giza,Budget,2025-12-17,Website,None
12131,CUST_12131,Female,54,Egypt,Alexandria,Business,2021-10-12,Website,Push
12132,CUST_12132,Male,66,Egypt,Alexandria,Budget,2025-05-06,Website,SMS
12133,CUST_12133,Female,29,Saudi Arabia,Dammam,Premium,2021-10-19,App,Push
12134,CUST_12134,Female,67,Jordan,Irbid,Regular,2024-03-28,App,Email
12135,CUST_12135,Female,69,Egypt,Alexandria,Budget,2024-11-05,Website,Email
12136,CUST_12136,Female,69,Jordan,Zarqa,Premium,2022-07-22,Website,None
12137,CUST_12137,Female,28,UAE,Dubai,Budget,2023-03-22,App,None
12138,CUST_12138,Female,23,UAE,Dubai,Regular,2022-04-09,Referral,None
12139,CUST_12139,Male,57,Jordan,Irbid,Premium,2023-02-01,Store,Push
12140,CUST_12140,Female,64,Saudi Arabia,Dammam,Regular,2021-09-13,Website,None
12141,CUST_12141,Female,26,Egypt,Cairo,Regular,2025-06-29,Store,None
12142,CUST_12142,Male,32,Jordan,Irbid,Budget,2025-05-19,Referral,SMS
12143,CUST_12143,Male,31,Jordan,Aqaba,Budget,2023-03-20,App,Email
12144,CUST_12144,Female,26,Saudi Arabia,Jeddah,Budget,2025-09-07,Store,Push
12145,CUST_12145,Male,48,UAE,Sharjah,Regular,2025-12-15,Store,SMS
12146,CUST_12146,Female,32,Jordan,Zarqa,Budget,2024-09-16,Store,Email
12147,CUST_12147,Male,44,Egypt,Cairo,Regular,2021-06-01,Store,SMS
12148,CUST_12148,Female,34,Egypt,Cairo,Premium,2023-03-27,Store,None
12149,CUST_12149,Female,65,Jordan,Zarqa,Regular,2023-11-22,Referral,Email
12150,CUST_12150,Male,27,Jordan,Zarqa,Regular,2024-07-06,App,Email
12151,CUST_12151,Male,43,UAE,Abu Dhabi,Premium,2024-03-31,Store,SMS
12152,CUST_12152,Male,26,Saudi Arabia,Dammam,Business,2022-01-24,Store,SMS
12153,CUST_12153,Female,41,Egypt,Alexandria,Regular,2023-01-03,App,Email
12154,CUST_12154,Male,24,Saudi Arabia,Dammam,Budget,2023-10-15,Store,Push
12155,CUST_12155,Female,45,Saudi Arabia,Jeddah,Premium,2024-07-13,App,None
12156,CUST_12156,Male,37,Egypt,Cairo,Regular,2024-06-13,Store,None
12157,CUST_12157,Female,28,UAE,Sharjah,Regular,2023-12-09,Website,SMS
12158,CUST_12158,Male,28,Jordan,Amman,Regular,2024-10-20,Referral,None
12159,CUST_12159,Female,44,Egypt,Alexandria,Premium,2021-07-24,App,Push
12160,CUST_12160,Female,32,UAE,Dubai,Regular,2021-03-09,Store,Email
12161,CUST_12161,Female,55,Saudi Arabia,Jeddah,Regular,2021-02-07,Store,None
12162,CUST_12162,Female,19,Saudi Arabia,Dammam,Regular,2025-05-02,App,Push
12163,CUST_12163,Male,32,Egypt,Giza,Budget,2025-08-13,Website,SMS
12164,CUST_12164,Male,69,UAE,Sharjah,Regular,2025-10-07,Referral,Email
12165,CUST_12165,Male,52,UAE,Sharjah,Regular,2023-12-10,App,None
12166,CUST_12166,Male,60,Saudi Arabia,Dammam,Regular,2025-08-06,App,Push
12167,CUST_12167,Male,28,Saudi Arabia,Riyadh,Regular,2024-11-02,Store,SMS
12168,CUST_12168,Female,42,UAE,Sharjah,Regular,2025-10-21,Store,Email
12169,CUST_12169,Female,66,Saudi Arabia,Riyadh,Budget,2023-12-24,Store,SMS
12170,CUST_12170,Male,68,Saudi Arabia,Dammam,Regular,2022-05-12,Store,SMS
12171,CUST_12171,Male,28,UAE,Abu Dhabi,Regular,2025-11-09,Store,SMS
12172,CUST_12172,Male,67,UAE,Sharjah,Budget,2023-01-04,Website,Push
12173,CUST_12173,Female,58,Saudi Arabia,Dammam,Budget,2023-12-23,Website,SMS
12174,CUST_12174,Female,67,Saudi Arabia,Riyadh,Budget,2025-09-27,Store,Email
12175,CUST_12175,Female,33,Egypt,Cairo,Budget,2022-03-02,Store,None
12176,CUST_12176,Male,47,UAE,Abu Dhabi,Regular,2025-03-23,App,Email
12177,CUST_12177,Male,27,Saudi Arabia,Riyadh,Premium,2023-05-25,Referral,Email
12178,CUST_12178,Female,51,Saudi Arabia,Riyadh,Budget,2025-10-02,Store,SMS
12179,CUST_12179,Male,65,Saudi Arabia,Jeddah,Regular,2024-10-15,Website,SMS
12180,CUST_12180,Male,42,Saudi Arabia,Riyadh,Premium,2022-01-29,Website,SMS
12181,CUST_12181,Female,46,Saudi Arabia,Dammam,Premium,2025-06-27,App,Email
12182,CUST_12182,Male,61,Saudi Arabia,Jeddah,Budget,2023-09-30,Store,Email
12183,CUST_12183,Male,62,Egypt,Giza,Premium,2024-10-10,App,Push
12184,CUST_12184,Female,26,UAE,Dubai,Business,2025-08-24,Referral,Email
12185,CUST_12185,Male,69,Egypt,Giza,Budget,2022-09-19,Referral,SMS
12186,CUST_12186,Male,47,Saudi Arabia,Jeddah,Regular,2023-11-21,Website,SMS
12187,CUST_12187,Female,24,Egypt,Alexandria,Regular,2024-05-11,App,SMS
12188,CUST_12188,Female,46,Saudi Arabia,Dammam,Regular,2024-11-07,Website,Email
12189,CUST_12189,Male,40,Jordan,Aqaba,Regular,2024-04-30,Store,Email
12190,CUST_12190,Female,42,Jordan,Amman,Regular,2023-10-23,Referral,Email
12191,CUST_12191,Female,66,Egypt,Cairo,Budget,2025-09-03,Website,Push
12192,CUST_12192,Male,25,UAE,Dubai,Regular,2023-09-30,Website,SMS
12193,CUST_12193,Female,58,UAE,Abu Dhabi,Regular,2023-09-12,Website,SMS
12194,CUST_12194,Female,26,Egypt,Giza,Regular,2025-09-10,App,Email
12195,CUST_12195,Male,39,Jordan,Aqaba,Budget,2021-07-14,Website,Email
12196,CUST_12196,Female,39,Jordan,Amman,Premium,2021-05-07,Store,Push
12197,CUST_12197,Male,39,Jordan,Zarqa,Budget,2023-06-22,App,Email
12198,CUST_12198,Male,54,Egypt,Giza,Premium,2021-01-22,Store,None
12199,CUST_12199,Female,21,Jordan,Zarqa,Regular,2022-04-18,App,None
12200,CUST_12200,Female,65,Jordan,Amman,Regular,2022-04-22,Store,None
12201,CUST_12201,Female,41,Saudi Arabia,Riyadh,Regular,2022-12-04,App,SMS
12202,CUST_12202,Female,68,UAE,Abu Dhabi,Regular,2021-10-10,Referral,Push
12203,CUST_12203,Female,28,Egypt,Alexandria,Regular,2021-05-29,App,SMS
12204,CUST_12204,Female,66,Jordan,Amman,Premium,2021-10-17,Website,SMS
12205,CUST_12205,Female,62,UAE,Abu Dhabi,Budget,2022-09-10,App,None
12206,CUST_12206,Male,21,Saudi Arabia,Riyadh,Regular,2025-12-22,Store,Push
12207,CUST_12207,Male,19,Egypt,Giza,Regular,2024-11-29,App,Email
12208,CUST_12208,Female,23,Saudi Arabia,Jeddah,Business,2021-01-07,Website,SMS
12209,CUST_12209,Female,40,Saudi Arabia,Dammam,Regular,2022-08-06,App,Email
12210,CUST_12210,Male,49,UAE,Abu Dhabi,Budget,2023-08-20,App,Push
12211,CUST_12211,Male,41,Saudi Arabia,Riyadh,Premium,2022-01-24,Website,Email
12212,CUST_12212,Male,38,UAE,Dubai,Budget,2024-12-17,Store,Email
12213,CUST_12213,Male,58,Jordan,Amman,Budget,2025-04-03,Website,None
12214,CUST_12214,Male,61,Jordan,Zarqa,Budget,2022-12-27,Store,None
12215,CUST_12215,Male,44,UAE,Abu Dhabi,Regular,2025-02-23,App,Email
12216,CUST_12216,Male,62,Saudi Arabia,Jeddah,Budget,2023-07-29,Store,Email
12217,CUST_12217,Female,34,Saudi Arabia,Riyadh,Budget,2021-12-30,App,Push
12218,CUST_12218,Male,55,Jordan,Zarqa,Regular,2023-03-21,Website,Email
12219,CUST_12219,Female,42,Egypt,Cairo,Regular,2022-09-08,Store,SMS
12220,CUST_12220,Female,60,Jordan,Aqaba,Regular,2021-12-28,Store,Push
12221,CUST_12221,Male,51,Jordan,Aqaba,Regular,2023-07-01,Website,SMS
12222,CUST_12222,Female,53,Egypt,Cairo,Regular,2023-03-06,Store,None
12223,CUST_12223,Female,46,Egypt,Cairo,Budget,2021-11-06,Website,SMS
12224,CUST_12224,Female,22,Egypt,Alexandria,Business,2024-01-24,Store,Push
12225,CUST_12225,Female,24,UAE,Dubai,Budget,2022-01-18,Website,None
12226,CUST_12226,Female,66,Egypt,Cairo,Budget,2022-03-02,Store,Push
12227,CUST_12227,Female,33,Jordan,Amman,Premium,2021-12-12,Referral,Push
12228,CUST_12228,Female,69,Jordan,Aqaba,Budget,2023-11-05,App,Email
12229,CUST_12229,Male,34,Jordan,Aqaba,Budget,2025-09-30,Referral,None
12230,CUST_12230,Male,38,UAE,Abu Dhabi,Regular,2025-04-05,Store,Push
12231,CUST_12231,Male,25,Egypt,Alexandria,Regular,2021-03-11,Store,Push
12232,CUST_12232,Female,32,UAE,Sharjah,Premium,2024-04-19,Store,Push
12233,CUST_12233,Male,35,UAE,Abu Dhabi,Premium,2021-05-08,Store,None
12234,CUST_12234,Female,33,Egypt,Giza,Premium,2023-01-05,Website,Push
12235,CUST_12235,Female,36,UAE,Dubai,Regular,2022-06-30,Website,Push
12236,CUST_12236,Male,31,Egypt,Alexandria,Regular,2023-05-11,Store,SMS
12237,CUST_12237,Female,55,UAE,Abu Dhabi,Regular,2022-03-04,Store,Email
12238,CUST_12238,Female,68,UAE,Dubai,Business,2023-07-18,App,None
12239,CUST_12239,Male,65,Jordan,Zarqa,Regular,2021-05-14,Website,Push
12240,CUST_12240,Female,25,Saudi Arabia,Jeddah,Premium,2023-06-23,Website,Push
12241,CUST_12241,Female,29,Saudi Arabia,Riyadh,Budget,2021-06-29,Store,SMS
12242,CUST_12242,Male,68,UAE,Abu Dhabi,Budget,2024-09-04,Store,Push
12243,CUST_12243,Male,54,Jordan,Irbid,Regular,2022-01-05,Store,None
12244,CUST_12244,Female,18,Egypt,Cairo,Regular,2025-03-23,App,SMS
12245,CUST_12245,Male,55,Saudi Arabia,Dammam,Regular,2021-06-11,Website,Email
12246,CUST_12246,Female,57,Jordan,Aqaba,Premium,2024-04-20,Store,Email
12247,CUST_12247,Male,19,Jordan,Amman,Budget,2024-08-15,Store,SMS
12248,CUST_12248,Male,52,UAE,Dubai,Budget,2025-05-25,Website,SMS
12249,CUST_12249,Male,56,UAE,Abu Dhabi,Regular,2024-09-03,Store,Push
12250,CUST_12250,Female,35,Egypt,Cairo,Regular,2024-11-06,Store,None
12251,CUST_12251,Female,23,Saudi Arabia,Riyadh,Regular,2023-05-28,App,Email
12252,CUST_12252,Male,59,Saudi Arabia,Jeddah,Budget,2021-08-18,App,Push
12253,CUST_12253,Female,50,Saudi Arabia,Riyadh,Premium,2021-07-13,Store,Email
12254,CUST_12254,Female,24,Saudi Arabia,Dammam,Budget,2024-03-04,Website,Push
12255,CUST_12255,Male,42,Jordan,Amman,Regular,2022-05-24,Store,Push
12256,CUST_12256,Male,55,Jordan,Irbid,Regular,2023-08-15,Store,Email
12257,CUST_12257,Female,62,Egypt,Alexandria,Regular,2021-08-22,Store,Push
12258,CUST_12258,Female,39,Saudi Arabia,Riyadh,Regular,2021-11-21,App,SMS
12259,CUST_12259,Female,53,UAE,Abu Dhabi,Budget,2021-03-20,App,SMS
12260,CUST_12260,Male,64,Jordan,Zarqa,Regular,2025-07-18,Store,Email
12261,CUST_12261,Male,41,Jordan,Irbid,Regular,2022-11-21,Referral,None
12262,CUST_12262,Male,53,Saudi Arabia,Dammam,Budget,2022-10-12,Store,SMS
12263,CUST_12263,Male,23,Jordan,Zarqa,Regular,2025-09-27,Website,Email
12264,CUST_12264,Female,36,UAE,Abu Dhabi,Regular,2025-07-04,Referral,Email
12265,CUST_12265,Female,21,UAE,Dubai,Regular,2023-09-25,Store,Email
12266,CUST_12266,Female,19,UAE,Abu Dhabi,Budget,2023-10-26,Store,Email
12267,CUST_12267,Female,38,Jordan,Zarqa,Regular,2023-11-28,App,SMS
12268,CUST_12268,Female,34,Egypt,Cairo,Regular,2023-09-09,App,Email
12269,CUST_12269,Male,69,Jordan,Zarqa,Premium,2024-02-08,Website,Push
12270,CUST_12270,Female,41,Saudi Arabia,Riyadh,Budget,2023-07-16,Store,Email
12271,CUST_12271,Female,20,Egypt,Giza,Premium,2025-03-04,Website,Email
12272,CUST_12272,Female,62,Egypt,Alexandria,Regular,2025-02-18,Website,Email
12273,CUST_12273,Female,58,UAE,Dubai,Business,2023-05-16,Store,None
12274,CUST_12274,Male,28,Saudi Arabia,Dammam,Premium,2025-03-09,Store,Push
12275,CUST_12275,Male,62,UAE,Abu Dhabi,Regular,2024-01-01,Website,None
12276,CUST_12276,Female,59,Saudi Arabia,Riyadh,Regular,2022-02-16,Store,Push
12277,CUST_12277,Female,62,Saudi Arabia,Dammam,Budget,2021-10-19,Referral,Email
12278,CUST_12278,Male,52,Saudi Arabia,Dammam,Regular,2024-04-24,Store,SMS
12279,CUST_12279,Male,30,Egypt,Giza,Regular,2024-06-07,Store,Push
12280,CUST_12280,Female,34,UAE,Sharjah,Regular,2023-03-17,Website,Email
12281,CUST_12281,Male,23,Egypt,Cairo,Business,2021-11-07,Store,Push
12282,CUST_12282,Male,55,UAE,Abu Dhabi,Regular,2021-05-31,Store,SMS
12283,CUST_12283,Male,34,UAE,Sharjah,Regular,2025-08-07,Store,Email
12284,CUST_12284,Male,65,Saudi Arabia,Dammam,Regular,2023-11-16,App,SMS
12285,CUST_12285,Female,54,Jordan,Irbid,Regular,2021-07-23,Store,Email
12286,CUST_12286,Male,58,Saudi Arabia,Dammam,Budget,2023-04-25,Website,None
12287,CUST_12287,Male,52,Saudi Arabia,Jeddah,Premium,2025-05-10,Store,None
12288,CUST_12288,Male,40,Jordan,Aqaba,Premium,2023-04-29,Referral,Email
12289,CUST_12289,Female,67,UAE,Sharjah,Regular,2021-05-02,App,SMS
12290,CUST_12290,Male,49,Saudi Arabia,Jeddah,Premium,2021-10-24,Website,None
12291,CUST_12291,Male,33,Saudi Arabia,Riyadh,Budget,2025-07-11,App,None
12292,CUST_12292,Male,63,UAE,Sharjah,Business,2025-12-27,App,None
12293,CUST_12293,Male,62,Saudi Arabia,Riyadh,Regular,2024-11-13,App,Push
12294,CUST_12294,Female,37,Jordan,Aqaba,Regular,2022-11-03,Website,Push
12295,CUST_12295,Female,48,Saudi Arabia,Riyadh,Budget,2025-10-20,Store,SMS
12296,CUST_12296,Male,29,Saudi Arabia,Dammam,Regular,2022-12-17,Website,Email
12297,CUST_12297,Male,59,Saudi Arabia,Dammam,Budget,2025-06-30,Store,Email
12298,CUST_12298,Male,23,Jordan,Zarqa,Regular,2025-03-03,App,None
12299,CUST_12299,Male,43,UAE,Abu Dhabi,Premium,2023-11-13,Website,None
12300,CUST_12300,Female,67,Saudi Arabia,Dammam,Budget,2022-08-13,Store,None
12301,CUST_12301,Female,20,Saudi Arabia,Riyadh,Regular,2024-04-26,App,SMS
12302,CUST_12302,Female,23,Saudi Arabia,Riyadh,Regular,2025-08-15,App,Push
12303,CUST_12303,Male,62,Jordan,Irbid,Regular,2022-04-06,Store,None
12304,CUST_12304,Male,64,Saudi Arabia,Riyadh,Regular,2023-11-01,Website,Push
12305,CUST_12305,Male,35,UAE,Abu Dhabi,Budget,2022-03-26,Store,None
12306,CUST_12306,Female,57,Saudi Arabia,Riyadh,Premium,2021-02-02,Website,None
12307,CUST_12307,Male,43,Egypt,Giza,Premium,2023-07-03,Store,Push
12308,CUST_12308,Female,21,Saudi Arabia,Dammam,Budget,2022-02-16,Website,None
12309,CUST_12309,Female,23,Egypt,Cairo,Regular,2024-03-11,Store,None
12310,CUST_12310,Male,24,UAE,Dubai,Business,2024-08-08,Website,Email
12311,CUST_12311,Female,26,UAE,Sharjah,Premium,2023-12-11,Store,SMS
12312,CUST_12312,Female,19,UAE,Abu Dhabi,Regular,2023-06-13,Store,Push
12313,CUST_12313,Female,18,UAE,Abu Dhabi,Budget,2025-01-27,Store,Email
12314,CUST_12314,Female,25,Jordan,Amman,Premium,2023-04-15,Website,Email
12315,CUST_12315,Female,48,Egypt,Cairo,Regular,2023-06-30,Website,None
12316,CUST_12316,Female,21,Saudi Arabia,Riyadh,Business,2024-02-03,App,Push
12317,CUST_12317,Male,39,Egypt,Giza,Regular,2023-07-03,App,Push
12318,CUST_12318,Male,53,UAE,Abu Dhabi,Regular,2024-10-10,App,None
12319,CUST_12319,Male,21,Jordan,Zarqa,Regular,2025-09-28,Store,Push
12320,CUST_12320,Male,52,Saudi Arabia,Jeddah,Regular,2023-10-20,Referral,SMS
12321,CUST_12321,Female,43,Saudi Arabia,Riyadh,Regular,2024-02-05,App,Email
12322,CUST_12322,Male,36,UAE,Sharjah,Regular,2023-04-15,Website,Email
12323,CUST_12323,Female,21,UAE,Dubai,Budget,2023-01-31,App,SMS
12324,CUST_12324,Female,63,Jordan,Irbid,Regular,2025-03-29,Store,Email
12325,CUST_12325,Male,69,UAE,Sharjah,Regular,2023-03-09,App,Email
12326,CUST_12326,Male,67,UAE,Sharjah,Premium,2022-07-18,App,None
12327,CUST_12327,Male,26,Jordan,Amman,Regular,2021-09-30,App,None
12328,CUST_12328,Female,33,Jordan,Aqaba,Budget,2022-12-05,App,None
12329,CUST_12329,Male,28,Egypt,Cairo,Regular,2023-02-23,App,Push
12330,CUST_12330,Female,37,Saudi Arabia,Riyadh,Budget,2023-02-20,Referral,None
12331,CUST_12331,Female,56,Saudi Arabia,Dammam,Premium,2025-02-19,Website,Email
12332,CUST_12332,Male,39,UAE,Sharjah,Budget,2021-05-24,App,Email
12333,CUST_12333,Male,36,Jordan,Amman,Regular,2025-09-23,Referral,Push
12334,CUST_12334,Female,27,UAE,Dubai,Budget,2022-08-31,Store,Push
12335,CUST_12335,Male,42,Jordan,Amman,Regular,2023-04-06,Store,SMS
12336,CUST_12336,Female,68,Egypt,Cairo,Budget,2021-11-23,App,Email
12337,CUST_12337,Female,26,Saudi Arabia,Riyadh,Premium,2025-09-02,Referral,SMS
12338,CUST_12338,Male,27,Saudi Arabia,Riyadh,Regular,2021-09-17,Store,Push
12339,CUST_12339,Male,67,Egypt,Alexandria,Budget,2025-03-22,Store,Email
12340,CUST_12340,Female,21,UAE,Abu Dhabi,Budget,2024-07-15,Website,SMS
12341,CUST_12341,Male,24,Egypt,Cairo,Budget,2023-05-25,App,Email
12342,CUST_12342,Male,61,Jordan,Amman,Regular,2023-07-22,App,Email
12343,CUST_12343,Male,45,Egypt,Alexandria,Regular,2024-07-06,App,SMS
12344,CUST_12344,Male,20,UAE,Dubai,Regular,2023-12-15,Store,SMS
12345,CUST_12345,Male,47,UAE,Sharjah,Budget,2025-11-15,Store,Push
12346,CUST_12346,Female,42,Jordan,Zarqa,Budget,2025-04-09,Website,None
12347,CUST_12347,Male,36,Jordan,Zarqa,Business,2023-11-19,App,None
12348,CUST_12348,Female,69,Egypt,Alexandria,Regular,2022-12-11,Website,Email
12349,CUST_12349,Male,25,Jordan,Zarqa,Regular,2025-08-24,Referral,None
12350,CUST_12350,Female,53,UAE,Sharjah,Premium,2023-11-27,Website,None
12351,CUST_12351,Male,18,UAE,Abu Dhabi,Budget,2023-06-04,Store,None
12352,CUST_12352,Female,56,Egypt,Alexandria,Budget,2023-04-22,Store,Email
12353,CUST_12353,Female,63,Jordan,Aqaba,Regular,2021-07-15,App,Email
12354,CUST_12354,Female,54,Saudi Arabia,Dammam,Regular,2023-08-05,Referral,Email
12355,CUST_12355,Male,65,UAE,Dubai,Regular,2022-02-06,App,SMS
12356,CUST_12356,Female,54,Saudi Arabia,Dammam,Regular,2021-10-03,Website,Push
12357,CUST_12357,Female,33,Jordan,Zarqa,Regular,2021-02-12,Store,Email
12358,CUST_12358,Male,19,Saudi Arabia,Riyadh,Premium,2021-07-19,Website,SMS
12359,CUST_12359,Female,39,Jordan,Amman,Regular,2024-07-21,Website,Email
12360,CUST_12360,Male,25,Saudi Arabia,Dammam,Regular,2022-01-05,App,Email
12361,CUST_12361,Female,47,UAE,Abu Dhabi,Regular,2025-05-04,Website,Push
12362,CUST_12362,Female,69,Jordan,Amman,Budget,2023-04-14,App,Push
12363,CUST_12363,Male,57,Egypt,Alexandria,Premium,2025-04-09,Website,SMS
12364,CUST_12364,Male,45,Saudi Arabia,Jeddah,Regular,2021-04-04,Website,SMS
12365,CUST_12365,Male,64,Egypt,Cairo,Budget,2024-06-17,Website,Email
12366,CUST_12366,Male,18,UAE,Dubai,Premium,2025-12-21,Store,Email
12367,CUST_12367,Female,53,Saudi Arabia,Riyadh,Regular,2022-03-22,App,Push
12368,CUST_12368,Male,24,Saudi Arabia,Jeddah,Premium,2025-10-12,App,Push
12369,CUST_12369,Male,39,Jordan,Aqaba,Regular,2024-10-06,Website,None
12370,CUST_12370,Male,48,Jordan,Aqaba,Premium,2025-01-15,App,Push
12371,CUST_12371,Male,38,UAE,Abu Dhabi,Regular,2025-12-17,Website,None
12372,CUST_12372,Female,23,Egypt,Giza,Regular,2025-12-19,Website,None
12373,CUST_12373,Female,55,Egypt,Cairo,Business,2024-01-12,Store,Push
12374,CUST_12374,Male,61,UAE,Sharjah,Premium,2022-01-17,Referral,SMS
12375,CUST_12375,Female,48,Jordan,Irbid,Budget,2024-05-13,App,Email
12376,CUST_12376,Male,63,Jordan,Amman,Regular,2024-01-10,Website,SMS
12377,CUST_12377,Male,48,Jordan,Amman,Budget,2021-10-06,Store,Email
12378,CUST_12378,Female,37,Saudi Arabia,Jeddah,Budget,2022-02-16,App,Email
12379,CUST_12379,Male,58,Jordan,Aqaba,Budget,2025-07-06,Website,SMS
12380,CUST_12380,Female,28,Egypt,Giza,Budget,2023-10-31,App,Push
12381,CUST_12381,Female,66,UAE,Dubai,Regular,2023-11-08,Store,SMS
12382,CUST_12382,Male,28,UAE,Abu Dhabi,Regular,2023-03-29,Referral,Push
12383,CUST_12383,Female,44,Egypt,Cairo,Premium,2025-01-26,App,SMS
12384,CUST_12384,Male,42,Egypt,Alexandria,Regular,2024-05-15,App,SMS
12385,CUST_12385,Female,31,Saudi Arabia,Jeddah,Budget,2025-11-06,Store,Push
12386,CUST_12386,Male,38,Jordan,Irbid,Regular,2022-01-17,Store,Email
12387,CUST_12387,Female,43,Jordan,Zarqa,Regular,2022-12-04,Referral,SMS
12388,CUST_12388,Female,28,Egypt,Giza,Budget,2023-04-08,Store,None
12389,CUST_12389,Female,46,UAE,Sharjah,Budget,2025-09-22,App,Email
12390,CUST_12390,Female,55,Jordan,Irbid,Business,2024-08-29,Store,Push
12391,CUST_12391,Female,32,Jordan,Zarqa,Regular,2025-12-12,Website,Email
12392,CUST_12392,Female,32,Jordan,Amman,Regular,2024-11-24,App,Email
12393,CUST_12393,Male,55,Saudi Arabia,Riyadh,Regular,2023-02-25,App,SMS
12394,CUST_12394,Male,29,Jordan,Amman,Premium,2024-02-03,Website,Email
12395,CUST_12395,Male,27,Saudi Arabia,Riyadh,Regular,2024-05-02,Store,Email
12396,CUST_12396,Male,25,Saudi Arabia,Jeddah,Budget,2025-01-06,Store,None
12397,CUST_12397,Female,47,Egypt,Cairo,Budget,2024-09-04,Website,Email
12398,CUST_12398,Female,44,Jordan,Aqaba,Regular,2022-07-11,Store,Email
12399,CUST_12399,Male,65,Saudi Arabia,Jeddah,Premium,2025-05-13,Website,Email
12400,CUST_12400,Female,22,Saudi Arabia,Jeddah,Regular,2025-12-05,Website,SMS
12401,CUST_12401,Female,68,Jordan,Amman,Regular,2021-03-01,Store,Push
12402,CUST_12402,Male,69,UAE,Dubai,Premium,2023-04-08,Store,None
12403,CUST_12403,Female,31,Jordan,Amman,Regular,2024-05-15,Referral,Push
12404,CUST_12404,Male,50,UAE,Sharjah,Regular,2024-07-25,App,Email
12405,CUST_12405,Male,46,Jordan,Aqaba,Regular,2023-03-23,Store,Email
12406,CUST_12406,Female,29,Jordan,Amman,Regular,2023-08-20,Website,Push
12407,CUST_12407,Female,60,Egypt,Giza,Regular,2021-02-08,Referral,SMS
12408,CUST_12408,Female,52,Jordan,Aqaba,Budget,2021-05-31,Store,None
12409,CUST_12409,Male,60,Saudi Arabia,Dammam,Regular,2025-12-30,Referral,None
12410,CUST_12410,Female,55,Jordan,Aqaba,Budget,2025-05-05,Store,Push
12411,CUST_12411,Male,60,UAE,Sharjah,Regular,2025-09-27,Store,None
12412,CUST_12412,Male,41,Jordan,Zarqa,Regular,2025-12-01,App,SMS
12413,CUST_12413,Female,30,Saudi Arabia,Dammam,Premium,2023-10-17,Store,None
12414,CUST_12414,Female,69,Jordan,Zarqa,Regular,2021-11-17,Referral,SMS
12415,CUST_12415,Female,67,Saudi Arabia,Riyadh,Premium,2024-01-04,Referral,Push
12416,CUST_12416,Male,50,UAE,Sharjah,Regular,2024-03-02,App,None
12417,CUST_12417,Female,28,Jordan,Zarqa,Budget,2023-03-18,Website,SMS
12418,CUST_12418,Male,34,Saudi Arabia,Dammam,Business,2023-08-23,App,None
12419,CUST_12419,Female,49,UAE,Sharjah,Regular,2024-04-14,Website,SMS
12420,CUST_12420,Female,18,Egypt,Alexandria,Regular,2024-03-12,Referral,Email
12421,CUST_12421,Male,54,Jordan,Aqaba,Regular,2024-05-26,Store,Email
12422,CUST_12422,Male,47,Jordan,Amman,Regular,2022-10-28,Store,Email
12423,CUST_12423,Female,38,Jordan,Irbid,Regular,2022-11-27,Website,Push
12424,CUST_12424,Female,21,Saudi Arabia,Jeddah,Budget,2024-01-01,Website,None
12425,CUST_12425,Male,67,UAE,Dubai,Regular,2023-11-22,Store,Push
12426,CUST_12426,Male,30,Egypt,Alexandria,Budget,2024-11-25,App,SMS
12427,CUST_12427,Male,56,Saudi Arabia,Dammam,Regular,2023-12-12,Store,Email
12428,CUST_12428,Male,29,UAE,Dubai,Premium,2024-12-24,Referral,Push
12429,CUST_12429,Female,48,Egypt,Giza,Regular,2022-07-18,App,Email
12430,CUST_12430,Male,49,Saudi Arabia,Dammam,Budget,2025-10-18,App,Email
12431,CUST_12431,Female,22,UAE,Abu Dhabi,Regular,2021-03-24,App,Push
12432,CUST_12432,Female,38,UAE,Abu Dhabi,Regular,2024-03-14,Store,None
12433,CUST_12433,Male,50,Jordan,Amman,Premium,2025-05-10,Store,SMS
12434,CUST_12434,Female,68,Saudi Arabia,Jeddah,Regular,2022-01-28,Store,Email
12435,CUST_12435,Female,35,Saudi Arabia,Dammam,Budget,2024-01-05,App,None
12436,CUST_12436,Female,48,Jordan,Aqaba,Regular,2021-06-07,Store,SMS
12437,CUST_12437,Male,66,Jordan,Amman,Regular,2021-09-29,Store,None
12438,CUST_12438,Female,69,Egypt,Giza,Regular,2025-04-28,Store,Push
12439,CUST_12439,Female,69,Jordan,Zarqa,Premium,2023-12-01,Website,SMS
12440,CUST_12440,Male,36,Saudi Arabia,Dammam,Regular,2023-01-30,App,Email
12441,CUST_12441,Female,54,Jordan,Aqaba,Regular,2021-09-12,Website,Email
12442,CUST_12442,Male,28,Jordan,Zarqa,Regular,2023-06-13,Store,Push
12443,CUST_12443,Male,24,UAE,Dubai,Regular,2025-06-17,App,Email
