return_id,order_id,return_date,customer_id,product_id,store_id,returned_qty,refund_amount,return_reason
7308,363989,2026-01-09,18087,161,6,1,54.07,Damaged
7309,364070,2025-12-24,11929,432,23,1,7.3,Not Needed
7310,364081,2026-01-02,18768,525,32,1,18.17,Quality Issue
7311,364094,2025-12-31,8544,335,11,1,26.38,Late Delivery
7312,364108,2025-12-30,15707,399,7,1,9.25,Wrong Item
7313,364112,2026-01-04,2460,87,22,2,1.29,Not Needed
7314,364125,2025-12-30,11660,246,5,2,40.09,Damaged
7315,364155,2025-12-30,19675,281,7,2,27.8,Late Delivery
7316,364178,2025-12-30,23309,105,30,1,19.28,Damaged
7317,364233,2025-12-30,14235,54,34,2,7.17,Damaged
7318,364235,2026-01-10,19090,165,12,2,18.23,Not Needed
7319,364560,2026-01-04,21721,34,33,2,22.86,Late Delivery
7320,364562,2025-12-29,19769,50,15,1,35.27,Damaged
7321,364563,2026-01-06,17506,289,21,1,10.33,Quality Issue
7322,364675,2026-01-06,3396,20,3,2,19.17,Not Needed
7323,364726,2026-01-07,23729,664,24,1,189.67,Quality Issue
7324,364756,2026-01-05,8235,56,14,1,17.78,Quality Issue
7325,364791,2025-12-26,14442,67,29,2,31.47,Not Needed
7326,364842,2026-01-12,7345,106,26,1,3.33,Not Needed
7327,364869,2025-12-31,20266,102,32,1,3.67,Not Needed
7328,364906,2025-12-30,5159,375,16,2,107.89,Quality Issue
7329,364921,2026-01-04,20283,329,32,2,8.62,Not Needed
7330,364953,2026-01-07,10641,351,14,1,13.72,Quality Issue
7331,364957,2026-01-05,1614,52,14,1,1.44,Quality Issue
7332,364984,2026-01-09,8677,135,4,1,14.66,Wrong Item
7333,364997,2026-01-13,23089,408,16,2,8.07,Damaged
7334,365050,2026-01-04,22282,402,14,1,19.08,Late Delivery
7335,365051,2026-01-10,21369,266,26,2,43.24,Damaged
7336,365070,2026-01-02,2508,506,34,1,7.4,Quality Issue
7337,365086,2025-12-28,7441,191,4,1,4.65,Late Delivery
7338,365094,2025-12-30,3555,611,23,1,16.83,Wrong Item
7339,365153,2025-12-25,21921,285,7,1,98.51,Late Delivery
7340,365161,2026-01-05,22847,131,33,1,8.07,Not Needed
7341,365165,2025-12-27,22630,122,4,2,5.72,Late Delivery
7342,365249,2026-01-08,14791,299,2,2,42.33,Quality Issue
7343,365344,2026-01-06,7766,52,4,2,3.64,Quality Issue
7344,365353,2025-12-26,15775,653,28,1,182.39,Late Delivery
7345,365388,2026-01-01,14440,286,6,1,58.13,Damaged
7346,365399,2026-01-10,22552,438,3,1,10.01,Not Needed
7347,365403,2026-01-10,2826,379,33,2,21.75,Not Needed
7348,365539,2025-12-26,23478,178,33,1,28.14,Wrong Item
7349,365566,2026-01-09,24317,360,22,1,7.47,Quality Issue
7350,365591,2026-01-13,2350,487,4,1,5.9,Quality Issue
7351,365708,2026-01-12,1919,258,34,2,15.04,Damaged
7352,365716,2026-01-11,6881,52,27,2,6.49,Late Delivery
7353,365773,2026-01-14,23142,378,33,1,4.97,Not Needed
7354,365782,2025-12-26,24931,290,17,2,38.77,Wrong Item
7355,365885,2026-01-08,20651,179,7,2,18.41,Late Delivery
7356,365940,2025-12-27,22658,205,30,2,4.1,Late Delivery
7357,365981,2026-01-08,22624,85,9,1,6.6,Wrong Item
7358,365986,2026-01-04,7461,290,28,1,45.84,Late Delivery
7359,365995,2026-01-15,5752,506,26,1,4.8,Damaged
7360,366017,2026-01-01,7320,132,34,1,19.73,Late Delivery
7361,366125,2026-01-04,18990,330,3,2,28.9,Not Needed
7362,366196,2026-01-14,18018,100,3,1,4.19,Damaged
7363,366252,2026-01-08,16914,36,30,2,8.18,Damaged
7364,366287,2026-01-14,4717,399,4,2,16.61,Quality Issue
7365,366292,2025-12-30,12900,598,22,1,219.78,Not Needed
7366,366307,2026-01-09,8878,209,32,1,3.83,Not Needed
7367,366350,2025-12-28,18332,135,16,1,3.73,Quality Issue
7368,366506,2026-01-01,15825,365,4,2,19.62,Not Needed
7369,366535,2026-01-07,20193,141,13,2,20.27,Not Needed
7370,366556,2025-12-28,18517,225,33,1,51.27,Damaged
7371,366568,2026-01-16,7622,197,24,1,2.83,Quality Issue
7372,366623,2026-01-05,73,350,34,2,25.39,Not Needed
7373,366634,2026-01-08,3809,11,16,1,29.38,Not Needed
7374,366669,2026-01-16,6618,563,15,1,15.44,Wrong Item
7375,366712,2026-01-06,6593,189,25,2,6.72,Not Needed
7376,366900,2026-01-03,5447,293,32,2,28.31,Damaged
7377,366940,2026-01-04,3277,155,4,1,27.17,Damaged
7378,367022,2026-01-13,20778,543,33,1,14.34,Not Needed
7379,367027,2026-01-14,21259,528,17,1,38.6,Late Delivery
7380,367070,2026-01-05,8941,366,6,1,3.16,Quality Issue
7381,367163,2025-12-30,20255,243,18,1,21.13,Quality Issue
7382,367235,2026-01-09,5864,517,8,1,4.08,Not Needed
7383,367247,2026-01-07,20117,198,29,1,12.04,Late Delivery
7384,367272,2026-01-06,17025,304,6,1,3.57,Damaged
7385,367330,2025-12-29,24562,639,14,1,95.54,Quality Issue
7386,367339,2026-01-04,16805,120,3,1,8.2,Not Needed
7387,367354,2026-01-09,24148,243,32,1,28.44,Not Needed
7388,367366,2026-01-11,11380,654,1,1,261.36,Damaged
7389,367369,2026-01-02,3186,16,11,2,7.4,Quality Issue
7390,367572,2026-01-04,264,538,6,1,3.74,Late Delivery
7391,367609,2026-01-09,8656,200,24,1,12.76,Damaged
7392,367615,2026-01-05,21291,194,8,1,1.33,Not Needed
7393,367671,2026-01-14,9449,305,6,1,56.49,Not Needed
7394,367685,2026-01-11,7572,453,24,2,34.76,Quality Issue
7395,367736,2026-01-10,3746,137,9,2,33.55,Late Delivery
7396,368087,2026-01-14,21859,549,25,1,4.32,Not Needed
7397,368196,2026-01-15,11989,202,9,1,12.5,Quality Issue
7398,368238,2026-01-14,16527,683,3,1,61.18,Late Delivery
7399,368276,2026-01-02,20684,713,19,1,280.86,Quality Issue
7400,368354,2026-01-18,24475,421,16,1,6.48,Not Needed
7401,368363,2026-01-13,15519,138,14,1,18.75,Wrong Item
7402,368378,2026-01-12,436,578,7,1,50.92,Quality Issue
7403,368397,2026-01-09,3771,499,4,1,39.38,Damaged
7404,368442,2026-01-05,24867,180,2,1,3.77,Not Needed
7405,368482,2026-01-13,13447,626,2,1,418.11,Late Delivery
7406,368517,2026-01-03,10772,55,3,2,5.62,Late Delivery
7407,368632,2026-01-03,16811,274,13,1,21.63,Late Delivery
7408,368657,2026-01-06,17061,61,6,2,14.17,Not Needed
7409,368684,2026-01-04,20337,484,17,1,20.46,Damaged
7410,368690,2026-01-01,23117,203,20,1,1.33,Not Needed
7411,368725,2026-01-17,2237,304,18,1,5.0,Not Needed
7412,368896,2026-01-19,18079,611,31,1,11.13,Quality Issue
7413,368914,2026-01-11,21645,118,9,1,3.75,Not Needed
7414,369001,2026-01-03,3430,105,4,1,5.89,Damaged
7415,369028,2026-01-16,6548,269,10,2,30.65,Quality Issue
7416,369045,2026-01-03,1551,620,29,2,35.46,Damaged
7417,369050,2026-01-17,8964,164,33,1,10.51,Damaged
7418,34223,2024-03-18,13400,325,18,1,28.51,Not Needed
7419,226188,2025-03-28,22153,177,33,1,22.43,Damaged
7420,155414,2024-11-18,11475,282,12,1,26.4,Quality Issue
7421,150401,2024-11-22,5481,50,18,1,16.52,Quality Issue
7422,271088,2025-06-17,11159,516,2,1,108.81,Late Delivery
7423,364296,2026-01-11,8378,220,17,1,37.73,Not Needed
7424,169175,2024-12-03,1816,587,14,1,37.36,Late Delivery
7425,349123,2025-11-28,4333,648,30,1,176.02,Not Needed
7426,361997,2025-12-28,2576,466,33,1,26.24,Damaged
7427,190676,2025-01-14,16175,18,18,1,1.22,Not Needed
7428,16493,2024-02-16,19737,89,34,2,7.04,Late Delivery
7429,92171,2024-07-28,1324,255,30,1,20.25,Damaged
7430,203141,2025-02-04,16769,58,27,2,3.71,Damaged
7431,121351,2024-09-18,21186,635,31,1,476.17,Quality Issue
7432,257045,2025-06-07,9907,544,33,1,1.39,Damaged
7433,350112,2025-12-11,3936,676,27,1,364.7,Damaged
7434,156540,2024-11-21,18041,161,30,1,9.37,Late Delivery
7435,280164,2025-07-17,12095,158,9,1,6.85,Late Delivery
7436,258267,2025-06-06,2875,210,10,1,16.3,Damaged
7437,327261,2025-11-01,17645,468,11,1,12.2,Quality Issue
7438,145510,2024-10-28,5554,468,4,1,8.69,Quality Issue
7439,226557,2025-04-09,2645,299,25,2,32.48,Quality Issue
7440,176083,2025-01-02,1433,360,24,1,8.28,Quality Issue
7441,298977,2025-08-23,4239,187,9,2,12.17,Damaged
7442,244958,2025-05-12,15527,417,1,2,23.68,Late Delivery
7443,339159,2025-11-19,22594,202,34,2,15.11,Damaged
7444,130581,2024-09-27,24853,44,34,2,27.72,Not Needed
7445,199842,2025-01-31,203,90,33,1,4.7,Quality Issue
7446,247666,2025-05-17,9695,181,5,1,4.91,Not Needed
7447,230344,2025-03-30,6531,543,19,1,26.41,Not Needed
7448,324048,2025-10-07,8760,286,29,1,10.7,Damaged
7449,348660,2025-12-01,15033,337,28,1,22.13,Not Needed
7450,91980,2024-07-21,8714,272,14,1,9.2,Late Delivery
7451,37371,2024-03-30,12428,662,20,1,13.4,Quality Issue
7452,249176,2025-05-10,21452,385,32,1,6.95,Not Needed
7453,302636,2025-09-07,20146,183,20,1,27.85,Damaged
7454,174996,2024-12-30,23711,173,30,1,9.74,Quality Issue
7455,130706,2024-10-06,6355,397,6,2,36.78,Late Delivery
7456,338885,2025-11-17,1790,403,29,2,25.39,Wrong Item
7457,77160,2024-06-16,6073,23,28,2,17.18,Quality Issue
7458,204625,2025-02-07,11580,67,13,1,20.2,Quality Issue
7459,131639,2024-10-02,4325,134,12,2,32.2,Not Needed
7460,355050,2025-12-25,852,373,22,1,17.06,Quality Issue
7461,336023,2025-11-11,5570,452,16,1,6.12,Not Needed
7462,189069,2025-01-20,3932,100,3,1,23.38,Not Needed
7463,36942,2024-04-09,7438,74,11,1,17.76,Quality Issue
7464,35317,2024-03-30,17749,275,30,1,11.13,Damaged
7465,130237,2024-09-25,22239,174,21,1,8.1,Not Needed
7466,347213,2025-11-23,18683,353,2,1,17.57,Late Delivery
7467,189192,2025-01-12,18244,121,5,2,17.01,Not Needed
7468,102175,2024-08-18,17028,228,13,1,59.35,Not Needed
7469,260313,2025-05-30,6738,274,3,2,44.07,Quality Issue
7470,193638,2025-01-16,4720,719,20,1,138.19,Not Needed
7471,217164,2025-03-14,9214,242,9,1,35.23,Wrong Item
7472,225837,2025-03-28,12664,482,19,1,6.18,Late Delivery
7473,343766,2025-12-03,24279,469,29,1,2.45,Quality Issue
7474,220260,2025-03-18,23693,259,29,2,75.86,Late Delivery
7475,150769,2024-11-05,10954,223,21,1,30.18,Late Delivery
7476,181196,2024-12-25,14839,275,27,1,19.5,Not Needed
7477,176769,2024-12-17,20529,76,29,2,29.18,Late Delivery
7478,203783,2025-02-05,4204,642,27,1,84.4,Not Needed
7479,76933,2024-06-20,3927,243,11,1,34.41,Late Delivery
7480,336035,2025-11-17,24223,492,6,1,37.48,Quality Issue
7481,127661,2024-09-18,1646,140,6,2,20.24,Damaged
7482,307865,2025-09-17,9993,454,33,2,11.14,Not Needed
7483,175335,2024-12-17,10013,389,17,1,6.8,Damaged
7484,101373,2024-08-01,13350,522,2,1,85.48,Wrong Item
7485,13977,2024-02-18,700,31,18,1,0.82,Late Delivery
7486,277402,2025-07-13,19567,98,21,1,5.42,Not Needed
7487,116671,2024-09-05,3484,486,32,2,47.41,Not Needed
7488,150569,2024-11-16,16514,251,14,1,18.54,Quality Issue
7489,112710,2024-08-23,22110,572,9,1,10.07,Not Needed
7490,69176,2024-05-30,527,275,18,1,11.81,Quality Issue
7491,132610,2024-10-11,8400,389,17,1,12.95,Not Needed
7492,245100,2025-05-15,24720,656,22,1,284.77,Quality Issue
7493,68628,2024-05-30,15286,88,28,1,3.23,Wrong Item
7494,261256,2025-06-16,6807,196,18,1,4.43,Not Needed
7495,297855,2025-08-26,15076,20,26,1,23.39,Damaged
7496,244206,2025-04-26,7615,76,15,1,12.94,Quality Issue
7497,298849,2025-08-31,11703,46,8,2,26.93,Damaged
7498,256866,2025-06-05,17456,405,21,1,17.32,Not Needed
7499,147129,2024-11-06,14858,229,32,1,32.89,Damaged
7500,90380,2024-07-18,8752,374,34,1,18.6,Not Needed
7501,38153,2024-04-06,13750,46,25,2,21.9,Quality Issue
7502,186004,2025-01-12,7525,437,30,1,12.28,Not Needed
7503,325682,2025-10-26,15306,499,15,1,10.02,Quality Issue
7504,99280,2024-08-07,10384,61,23,1,18.94,Quality Issue
7505,143480,2024-10-21,7634,110,8,1,22.1,Not Needed
7506,252276,2025-05-16,14818,79,9,1,7.89,Quality Issue
7507,4297,2024-01-27,14541,390,27,1,12.68,Damaged
7508,41526,2024-04-16,2811,102,5,2,4.91,Quality Issue
7509,282998,2025-07-27,4705,100,20,1,5.69,Not Needed
7510,197278,2025-01-28,9024,413,20,1,14.5,Quality Issue
7511,345978,2025-12-05,10255,18,21,2,4.51,Quality Issue
7512,228158,2025-03-26,1886,427,27,1,4.56,Not Needed
7513,117707,2024-09-10,16128,717,32,1,336.89,Damaged
7514,85176,2024-07-03,1415,107,4,2,4.08,Not Needed
7515,131962,2024-10-16,2886,36,19,1,4.6,Late Delivery
7516,167047,2024-11-30,6509,117,34,2,24.82,Damaged
7517,126295,2024-09-28,19454,182,29,1,7.98,Not Needed
7518,67234,2024-05-28,14805,348,18,1,30.42,Late Delivery
7519,82537,2024-07-05,11590,129,32,2,2.8,Late Delivery
7520,37286,2024-04-04,20607,71,5,2,10.78,Not Needed
7521,302227,2025-08-23,1205,442,18,1,6.77,Late Delivery
7522,118462,2024-09-14,11011,387,22,1,25.11,Quality Issue
7523,239706,2025-05-02,9847,199,11,2,18.32,Not Needed
7524,206674,2025-02-14,1955,328,16,1,22.42,Damaged
7525,150175,2024-11-17,12187,57,10,1,2.5,Quality Issue
7526,361640,2026-01-04,13444,702,34,1,181.56,Damaged
7527,122814,2024-09-25,22906,113,17,1,6.38,Quality Issue
7528,334816,2025-11-07,20812,372,18,2,15.59,Late Delivery
7529,242547,2025-04-27,18540,130,11,1,1.04,Not Needed
7530,183473,2024-12-26,1547,156,18,1,0.69,Wrong Item
7531,157495,2024-11-24,9167,509,33,1,14.57,Not Needed
7532,106877,2024-08-20,7810,159,23,1,17.09,Damaged
7533,299081,2025-08-18,15150,431,8,1,16.57,Not Needed
7534,307582,2025-09-04,19880,129,33,1,13.9,Late Delivery
7535,10325,2024-02-07,13692,558,11,1,28.94,Wrong Item
7536,269935,2025-06-21,23771,506,26,2,20.13,Not Needed
7537,127791,2024-10-07,14845,609,22,1,217.34,Late Delivery
7538,360001,2025-12-22,13600,286,5,1,30.42,Damaged
7539,134166,2024-10-19,14240,700,6,1,258.88,Late Delivery
7540,248529,2025-05-23,7854,391,12,2,11.06,Quality Issue
7541,140880,2024-10-31,22714,161,5,2,23.35,Not Needed
7542,83632,2024-07-03,849,399,16,1,8.16,Not Needed
7543,186364,2025-01-04,1524,562,8,2,16.19,Quality Issue
7544,358775,2025-12-17,2575,151,8,2,24.07,Not Needed
7545,59801,2024-05-27,17671,73,17,1,9.69,Quality Issue
7546,305691,2025-09-01,18738,474,9,1,8.77,Wrong Item
7547,215159,2025-03-11,18,265,24,1,11.06,Quality Issue
7548,363130,2025-12-21,11376,18,21,1,1.39,Late Delivery
7549,324231,2025-10-24,22351,301,2,1,17.87,Damaged
7550,234557,2025-04-23,12635,102,19,1,22.65,Quality Issue
7551,162584,2024-11-30,23685,125,14,1,20.36,Not Needed
7552,248133,2025-05-13,3638,382,14,1,7.41,Damaged
7553,346310,2025-11-26,37,258,9,2,21.87,Quality Issue
7554,358935,2025-12-24,4639,151,13,2,6.85,Damaged
7555,55271,2024-05-15,10995,59,25,1,63.53,Quality Issue
7556,59698,2024-05-21,7539,235,8,1,9.71,Quality Issue
7557,148460,2024-11-02,23077,646,32,1,214.73,Damaged
7558,31950,2024-03-16,20235,575,2,1,21.51,Late Delivery
7559,262702,2025-06-09,19268,349,17,1,12.02,Wrong Item
7560,216625,2025-03-18,13182,506,15,1,9.84,Late Delivery
7561,151587,2024-11-07,6305,400,33,2,86.45,Late Delivery
7562,211142,2025-03-06,18671,636,5,1,194.88,Late Delivery
7563,175816,2024-12-30,18035,179,14,1,15.22,Late Delivery
7564,90132,2024-07-18,1805,164,1,1,10.13,Late Delivery
7565,335888,2025-11-14,15604,142,9,2,8.76,Late Delivery
7566,363723,2025-12-29,17745,650,22,1,321.1,Not Needed
7567,3974,2024-01-30,6217,514,19,1,17.27,Late Delivery
7568,344293,2025-12-05,24000,155,29,2,22.81,Not Needed
7569,282887,2025-07-19,21376,142,25,1,13.03,Not Needed
7570,43084,2024-04-10,21282,214,17,1,18.0,Damaged
7571,18637,2024-02-24,3468,227,30,2,21.53,Not Needed
7572,365323,2025-12-31,1945,383,8,2,12.3,Wrong Item
7573,246220,2025-05-06,21702,410,24,1,44.48,Not Needed
7574,39268,2024-04-06,13395,105,9,1,27.5,Quality Issue
7575,59234,2024-05-09,1550,374,1,1,25.52,Late Delivery
7576,56064,2024-05-15,15713,420,24,2,39.33,Not Needed
7577,244471,2025-04-30,22710,216,1,2,40.49,Late Delivery
7578,255889,2025-06-06,3093,75,19,1,8.41,Wrong Item
7579,202006,2025-02-08,5411,331,26,2,92.5,Late Delivery
7580,139560,2024-10-20,2145,212,1,1,13.62,Not Needed
7581,289424,2025-07-28,12747,446,27,2,16.56,Not Needed
7582,13155,2024-02-02,21652,67,5,2,20.04,Damaged
7583,288338,2025-07-27,18572,141,18,1,8.05,Not Needed
7584,321351,2025-10-06,9169,565,6,1,17.1,Quality Issue
7585,86232,2024-07-06,4330,331,24,1,33.92,Not Needed
7586,364632,2026-01-11,15262,317,10,1,2.33,Not Needed
7587,247580,2025-05-21,11691,67,30,1,18.79,Quality Issue
7588,143251,2024-10-22,24507,570,32,2,74.56,Late Delivery
7589,202798,2025-02-12,10248,270,21,1,65.11,Quality Issue
7590,257203,2025-06-02,14282,448,19,2,49.14,Damaged
7591,111618,2024-08-31,14756,429,9,1,4.19,Wrong Item
7592,40075,2024-04-06,19300,474,8,1,8.65,Damaged
7593,290507,2025-08-03,15946,333,8,2,20.08,Late Delivery
7594,295175,2025-08-04,7848,453,13,1,87.5,Quality Issue
7595,304343,2025-09-04,18235,65,32,1,21.15,Not Needed
7596,214679,2025-03-02,14052,120,6,1,12.51,Damaged
7597,243789,2025-04-30,13007,296,4,1,7.16,Not Needed
7598,240255,2025-05-04,19858,398,13,2,46.64,Late Delivery
7599,337307,2025-11-18,7763,3,24,1,7.12,Quality Issue
7600,238317,2025-04-26,11423,104,28,2,36.24,Not Needed
7601,215713,2025-03-02,12984,134,19,1,43.43,Quality Issue
7602,176595,2024-12-31,4895,468,6,1,12.71,Late Delivery
7603,6324,2024-02-03,23507,207,32,1,26.8,Quality Issue
7604,133193,2024-09-30,7195,702,8,1,151.02,Not Needed
7605,296343,2025-08-15,8920,425,7,1,8.0,Not Needed
7606,140838,2024-10-29,4656,203,33,2,3.13,Quality Issue
7607,169864,2024-12-18,23052,712,2,1,583.99,Not Needed
7608,142399,2024-10-28,3263,134,27,1,30.47,Not Needed
7609,134063,2024-10-04,22096,424,32,1,21.57,Not Needed
7610,127353,2024-09-28,10569,130,13,2,2.3,Quality Issue
7611,121057,2024-09-11,21991,693,17,1,212.74,Damaged
7612,64038,2024-06-04,11822,697,17,1,399.76,Not Needed
7613,226997,2025-03-25,22549,146,4,1,19.28,Damaged
7614,91454,2024-07-24,5245,587,31,1,23.77,Not Needed
7615,177089,2024-12-20,20046,379,10,1,6.94,Damaged
7616,150924,2024-11-06,12088,303,30,1,39.28,Not Needed
7617,326192,2025-10-17,19556,624,14,1,38.15,Damaged
7618,285094,2025-07-25,16428,175,20,2,3.58,Not Needed
7619,202190,2025-02-21,8487,484,20,2,59.7,Wrong Item
7620,355458,2025-12-11,23405,102,9,1,22.81,Not Needed
7621,367041,2026-01-17,3692,205,2,1,1.98,Late Delivery
7622,55633,2024-05-01,19054,356,10,1,18.89,Late Delivery
7623,341851,2025-11-29,9557,24,34,1,7.6,Damaged
7624,225577,2025-04-08,9689,614,27,1,68.19,Damaged
7625,273993,2025-06-26,7441,370,33,1,61.03,Quality Issue
7626,334196,2025-10-30,11770,145,14,1,3.08,Damaged
7627,200099,2025-02-12,15579,199,15,2,14.26,Not Needed
7628,25849,2024-03-15,19735,632,6,1,821.53,Not Needed
7629,248071,2025-05-08,5069,32,27,2,42.05,Damaged
7630,333031,2025-11-14,3175,179,9,1,19.44,Wrong Item
7631,56944,2024-05-20,1198,514,27,1,52.27,Damaged
7632,152540,2024-11-12,23728,7,8,1,5.18,Quality Issue
7633,346063,2025-12-05,7485,718,26,1,281.59,Wrong Item
7634,140780,2024-11-03,7897,587,31,1,36.23,Late Delivery
7635,43728,2024-04-22,21139,314,18,2,45.58,Not Needed
7636,159381,2024-11-29,8077,571,21,1,14.68,Damaged
7637,266932,2025-06-12,15515,370,33,1,30.4,Not Needed
7638,131691,2024-10-13,21614,398,21,2,86.67,Late Delivery
7639,248778,2025-05-15,223,171,21,1,4.39,Quality Issue
7640,81014,2024-06-26,11815,477,7,1,12.6,Not Needed
7641,105092,2024-08-09,15858,101,22,1,11.82,Wrong Item
7642,158720,2024-11-29,10260,99,16,1,15.49,Wrong Item
7643,283573,2025-07-12,8862,311,17,1,19.27,Not Needed
7644,85808,2024-07-13,24920,676,20,1,385.64,Damaged
7645,120147,2024-09-14,7474,9,14,2,17.35,Wrong Item
7646,345798,2025-12-01,12241,561,12,1,8.98,Not Needed
7647,313208,2025-09-28,16457,211,2,2,12.35,Late Delivery
7648,137651,2024-10-11,189,348,13,1,13.36,Not Needed
7649,308487,2025-09-12,23722,420,17,1,18.76,Quality Issue
7650,193290,2025-02-01,2554,417,31,2,42.51,Not Needed
7651,336602,2025-11-19,9510,391,24,1,3.44,Damaged
7652,361759,2025-12-24,9281,606,32,1,375.42,Not Needed
7653,174153,2024-12-19,24107,329,33,2,10.76,Damaged
7654,149131,2024-11-02,18072,28,32,1,18.03,Quality Issue
7655,319798,2025-10-15,14032,540,14,2,20.68,Late Delivery
7656,339713,2025-11-16,17441,73,14,1,4.24,Wrong Item
7657,287340,2025-07-31,6553,271,17,1,6.35,Quality Issue
7658,104945,2024-08-12,4327,287,15,1,21.35,Wrong Item
7659,69661,2024-05-31,21207,449,11,1,15.99,Not Needed
7660,163951,2024-12-08,10900,623,9,1,477.64,Not Needed
7661,311379,2025-09-16,12354,211,9,1,34.99,Late Delivery
7662,248130,2025-05-17,14977,148,27,1,5.66,Late Delivery
7663,125444,2024-09-30,21690,693,30,1,272.55,Quality Issue
7664,318332,2025-09-27,18054,202,13,1,4.03,Wrong Item
7665,215868,2025-03-05,16091,242,26,1,37.43,Damaged
7666,333584,2025-11-02,6943,548,30,1,27.98,Quality Issue
7667,149667,2024-11-05,10261,112,27,2,19.27,Quality Issue
7668,314817,2025-10-01,12994,171,33,1,6.43,Not Needed
7669,317084,2025-09-26,23406,304,17,2,26.97,Late Delivery
7670,174988,2024-12-25,5864,156,3,2,2.84,Damaged
7671,151816,2024-11-24,23069,206,17,1,5.23,Not Needed
7672,256402,2025-05-22,23858,491,5,1,14.94,Not Needed
7673,278964,2025-07-16,22291,303,22,2,28.34,Late Delivery
7674,223144,2025-03-30,13373,149,33,2,7.53,Not Needed
7675,328814,2025-10-24,11706,633,1,1,316.36,Wrong Item
7676,84266,2024-07-03,9431,410,3,1,15.37,Quality Issue
7677,308597,2025-09-19,21604,34,7,1,6.09,Late Delivery
7678,350454,2025-12-14,10627,698,20,1,715.27,Damaged
7679,296753,2025-08-20,437,369,21,1,10.29,Not Needed
7680,148765,2024-11-18,15349,69,16,1,1.8,Quality Issue
7681,358895,2025-12-16,17423,122,34,1,20.36,Quality Issue
7682,335466,2025-11-10,21086,211,11,2,25.21,Damaged
7683,163126,2024-12-04,4347,33,18,1,6.21,Late Delivery
7684,217692,2025-03-21,5050,536,33,1,8.64,Quality Issue
7685,186059,2024-12-31,1898,40,29,1,14.42,Not Needed
7686,289881,2025-08-06,20291,127,19,2,17.59,Late Delivery
7687,245406,2025-04-29,21571,147,17,1,9.65,Not Needed
7688,340261,2025-11-23,457,485,25,2,39.76,Not Needed
7689,39179,2024-04-08,7759,115,15,1,3.1,Not Needed
7690,134849,2024-10-12,18539,444,22,1,2.86,Not Needed
7691,274403,2025-06-30,4536,173,29,1,7.76,Damaged
7692,291434,2025-07-30,11702,408,8,1,4.26,Quality Issue
7693,355505,2025-12-18,18091,541,10,2,57.23,Late Delivery
7694,346445,2025-12-01,1153,63,4,1,9.31,Quality Issue
7695,133625,2024-10-09,7081,468,16,1,48.9,Not Needed
7696,339486,2025-11-27,8445,443,12,1,21.35,Quality Issue
7697,115578,2024-09-11,6530,106,24,2,8.68,Late Delivery
7698,57059,2024-05-13,12900,675,1,2,324.09,Not Needed
7699,321355,2025-10-11,9864,406,9,1,10.36,Late Delivery
7700,310627,2025-09-08,9070,359,34,1,4.44,Late Delivery
7701,83658,2024-07-02,17071,387,10,1,34.25,Quality Issue
7702,620,2024-01-15,22072,208,27,1,15.52,Late Delivery
7703,284692,2025-07-21,15208,389,19,2,28.15,Quality Issue
7704,192069,2025-01-14,18029,293,6,1,13.87,Quality Issue
7705,251648,2025-05-10,17796,209,30,2,13.85,Quality Issue
7706,36995,2024-03-26,12481,85,4,1,11.45,Not Needed
7707,241659,2025-05-02,21896,562,25,1,11.57,Late Delivery
7708,340251,2025-11-28,18738,183,21,1,15.13,Not Needed
7709,53059,2024-05-07,13387,715,23,1,27.32,Wrong Item
7710,287005,2025-07-22,5705,83,17,2,18.1,Late Delivery
7711,114226,2024-08-22,8562,174,16,2,8.51,Not Needed
7712,32040,2024-03-12,6849,28,17,1,6.75,Not Needed
7713,284921,2025-07-27,24206,115,18,1,2.71,Late Delivery
7714,18899,2024-02-26,23392,209,30,1,24.5,Late Delivery
7715,269112,2025-06-29,981,358,32,1,5.6,Damaged
7716,304799,2025-09-07,14615,532,5,2,29.43,Wrong Item
7717,31004,2024-03-29,4769,719,20,1,141.33,Not Needed
7718,326750,2025-10-26,21798,106,7,1,12.12,Damaged
7719,329168,2025-11-06,13520,542,1,1,2.75,Wrong Item
7720,110919,2024-08-25,9586,460,19,2,43.67,Not Needed
7721,238803,2025-05-03,21345,21,29,2,5.92,Not Needed
7722,71360,2024-06-18,4190,429,8,1,11.8,Quality Issue
7723,337589,2025-11-14,21611,497,3,1,3.98,Not Needed
7724,244118,2025-05-11,24614,381,9,2,28.25,Quality Issue
7725,136401,2024-10-23,8232,31,5,1,3.33,Not Needed
7726,361823,2025-12-30,2476,77,8,1,40.09,Damaged
7727,178630,2024-12-30,16986,611,17,1,16.27,Damaged
7728,213714,2025-03-08,20611,274,10,1,11.37,Late Delivery
7729,307992,2025-09-08,5487,38,28,2,4.26,Late Delivery
7730,184070,2025-01-07,22003,533,27,2,24.69,Damaged
7731,354770,2025-12-22,24401,147,14,1,9.63,Quality Issue
7732,256423,2025-05-29,11300,586,32,1,196.87,Not Needed
7733,110430,2024-08-19,6509,459,17,2,21.98,Not Needed
7734,302653,2025-08-28,4091,221,2,1,1.76,Not Needed
7735,239200,2025-05-04,1223,295,29,1,24.22,Not Needed
7736,209697,2025-02-19,2934,566,18,2,41.66,Damaged
7737,188479,2025-01-17,6908,221,19,1,5.47,Late Delivery
7738,38492,2024-04-10,16544,604,16,1,350.17,Not Needed
7739,277418,2025-07-04,5819,411,18,1,2.24,Not Needed
